Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3056,-0.1844,-9.9072,0.0958,0.0021,-0.0064,0.0314
3064,-0.1556,-9.9335,0.0383,0.0037,-0.0080,0.0298
3072,-0.1053,-9.9742,0.0072,0.0032,-0.0064,0.0293
3080,-0.1365,-9.9407,-0.0096,0.0021,-0.0088,0.0282
3088,-0.1796,-9.9575,0.0670,0.0056,-0.0069,0.0272
3096,-0.1149,-9.9479,0.0239,0.0040,-0.0059,0.0301
3104,-0.1820,-9.9647,0.1580,0.0013,-0.0061,0.0296
3111,-0.1700,-9.8904,0.0335,0.0003,-0.0099,0.0293
3120,-0.1772,-9.9838,0.0575,0.0027,-0.0048,0.0293
3128,-0.1652,-9.9024,-0.0168,0.0045,-0.0080,0.0301
3136,-0.2011,-9.9383,0.0910,0.0021,-0.0075,0.0285
3144,-0.1556,-9.9431,0.0982,0.0005,-0.0107,0.0301
3152,-0.1484,-9.9479,0.0311,0.0027,-0.0085,0.0301
3160,-0.0862,-9.9527,0.1197,0.0019,-0.0077,0.0293
3168,-0.1413,-9.9503,0.0622,0.0029,-0.0061,0.0261
3176,-0.1628,-9.9407,0.1149,0.0019,-0.0029,0.0290
3184,-0.1484,-10.0006,0.0670,0.0029,-0.0083,0.0309
3192,-0.1365,-9.9742,0.1006,0.0019,-0.0072,0.0280
3200,-0.1820,-9.9910,-0.0024,0.0032,-0.0064,0.0296
3208,-0.0910,-9.9766,0.1484,0.0037,-0.0056,0.0290
3216,-0.1676,-9.9527,0.0886,0.0019,-0.0037,0.0277
3224,-0.1437,-9.9838,0.1077,0.0051,-0.0091,0.0309
3232,-0.1389,-9.9575,-0.0239,0.0003,-0.0067,0.0288
3240,-0.1125,-9.9240,0.0144,0.0024,-0.0080,0.0285
3248,-0.1125,-9.9838,0.1030,0.0013,-0.0083,0.0298
3256,-0.1269,-9.9766,0.0215,0.0032,-0.0048,0.0293
3264,-0.1652,-9.9479,-0.0383,0.0037,-0.0053,0.0301
3272,-0.1508,-9.9934,0.1437,0.0051,-0.0080,0.0274
3280,-0.1963,-9.9838,0.1293,0.0013,-0.0043,0.0298
3288,-0.1484,-9.9766,0.0287,0.0043,-0.0085,0.0293
3296,-0.1101,-9.9623,0.0790,0.0021,-0.0077,0.0298
